NAME,fuelType,registrations,min_price,max_price,avg_price,med_price,frac_bev_nearby,frac_ice_nearby,frac_phev_nearby,frac_other_nearby,frac_nearby
DACIA BIGSTER,ICE,1302,23990.0,30890.0,26420.0,26815.0,0.11949974903797891,0.8805002509620211,0.0,0.0,0.8805002509620211
DACIA DUSTER,ICE,999,18990.0,27690.0,22347.5,22340.0,0.07717815535405112,0.9228218446459489,0.0,0.0,0.9228218446459489
DS 7,PHEV,17,54310.0,69210.0,60054.444444444445,59410.0,0.26748758749487556,0.557689679780143,0.1748227327249814,0.0,0.1748227327249814
DS 7,ICE,108,48910.0,53810.0,50960.0,50560.0,0.2783406023558501,0.5783966940256648,0.14326270361848506,0.0,0.5783966940256648
DS 8,BEV,4,57700.0,81000.0,69762.5,69550.0,0.20783296119727235,0.5478848590911833,0.24428217971154426,6.034638826866212e-05,0.20783296119727235
FERRARI PUROSANGUE,ICE,28,378873.0,378873.0,378873.0,378873.0,0.028985507246376812,0.9710144927536232,0.0,0.0,0.9710144927536232
FIAT 600,BEV,24,31490.0,36490.0,34365.0,34740.0,0.10827063916856933,0.8613741562800215,0.030355204551409214,0.0,0.10827063916856933
FIAT 600,ICE,651,25490.0,31490.0,28561.428571428572,28490.0,0.11527968616205668,0.8847203138379434,0.0,0.0,0.8847203138379434
FORD CAPRI,BEV,364,42400.0,59400.0,52066.666666666664,53400.0,0.30421342477140484,0.5447449085619285,0.15104166666666666,0.0,0.30421342477140484
FORD EXPLORER,BEV,1161,39900.0,56900.0,49457.142857142855,48900.0,0.2464084201388889,0.6236328125,0.12995876736111112,0.0,0.2464084201388889
FORD KUGA,PHEV,1072,44100.0,54050.0,49813.333333333336,49350.0,0.24967066336213634,0.6133364592404046,0.13699287739745908,0.0,0.13699287739745908
FORD KUGA,ICE,410,39950.0,49600.0,45210.0,45400.0,0.18264237677704945,0.7240784881246276,0.09327913509832297,0.0,0.7240784881246276
FORD MUSTANG MACH-E,BEV,11,56500.0,78000.0,65075.0,62900.0,0.2662866449511401,0.5513210278682591,0.1823923271806008,3.619254433586681e-05,0.2662866449511401
GWM WEY 03,PHEV,16,47900.0,55900.0,51900.0,51900.0,0.30008190217808606,0.537982135087405,0.16193596273450897,0.0,0.16193596273450897
GWM WEY 05,PHEV,22,59900.0,63900.0,61900.0,61900.0,0.2923406011933801,0.5185574361091305,0.1891019626974894,0.0,0.1891019626974894
HONDA CR-V,PHEV,87,49900.0,60800.0,55171.42857142857,55300.0,0.3156659106283077,0.5256721446288117,0.15866194474288065,0.0,0.15866194474288065
HONDA CR-V,ICE,209,49900.0,60800.0,55171.42857142857,55300.0,0.3156659106283077,0.5256721446288117,0.15866194474288065,0.0,0.5256721446288117
HONDA E:NY1,BEV,9,38990.0,41990.0,40490.0,40490.0,0.1707018576887996,0.7589622804890721,0.07033586182212832,0.0,0.1707018576887996
HONDA HR-V,ICE,61,34700.0,41300.0,38880.0,40300.0,0.17667848770812045,0.7629740938871191,0.060347418404760475,0.0,0.7629740938871191
HONDA ZR-V,ICE,65,42900.0,47100.0,44866.666666666664,44600.0,0.18800774971929285,0.7308623764338081,0.08112987384689901,0.0,0.7308623764338081
HYUNDAI BAYON,ICE,276,23400.0,30100.0,27000.0,27500.0,0.11100148956338382,0.8889985104366162,0.0,0.0,0.8889985104366162
HYUNDAI GV60,BEV,29,54680.0,74480.0,62855.0,61130.0,0.27888013998250216,0.5418022747156606,0.17931758530183728,0.0,0.27888013998250216
HYUNDAI GV70,BEV,4,69050.0,75300.0,72750.0,73900.0,0.127630519275885,0.5932630694352043,0.27910641128891067,7.003046325151441e-05,0.127630519275885
HYUNDAI IONIQ 9,BEV,111,68500.0,86750.0,79800.0,81500.0,0.1327535181494232,0.43727728453222203,0.42996919731835476,0.0001207948299812768,0.1327535181494232
HYUNDAI IONIQ5,BEV,526,43900.0,74900.0,57534.61538461538,58150.0,0.26690072674208604,0.5817693207923367,0.1513299524655773,0.0,0.26690072674208604
HYUNDAI KONA,BEV,553,37990.0,48490.0,43347.142857142855,43490.0,0.18426940897276528,0.7365578031415979,0.0791727878856368,0.0,0.18426940897276528
HYUNDAI KONA,ICE,715,26900.0,40600.0,33635.71428571428,33650.0,0.10499705908118187,0.8792220956862352,0.015780845232582878,0.0,0.8792220956862352
HYUNDAI TUCSON,PHEV,418,40740.0,54050.0,48623.57142857143,48900.0,0.2464084201388889,0.6236328125,0.12995876736111112,0.0,0.12995876736111112
HYUNDAI TUCSON,ICE,1132,35740.0,49090.0,43885.625,44605.0,0.18800774971929285,0.7308623764338081,0.08112987384689901,0.0,0.7308623764338081
JEEP AVENGER,BEV,27,38500.0,43000.0,40666.666666666664,40500.0,0.1707018576887996,0.7589622804890721,0.07033586182212832,0.0,0.1707018576887996
JEEP AVENGER,ICE,507,25600.0,39000.0,31088.88888888889,29600.0,0.10684840548167548,0.8931515945183245,0.0,0.0,0.8931515945183245
KGM ACTYON,ICE,27,35790.0,44450.0,40252.857142857145,40190.0,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.7667625099668978
KGM KORANDO,ICE,25,22990.0,39890.0,32202.5,32490.0,0.10742291926572803,0.8846462306184281,0.007930850115843878,0.0,0.8846462306184281
KGM TIVOLI,ICE,96,18990.0,31900.0,26690.0,27450.0,0.11129861313160702,0.888701386868393,0.0,0.0,0.888701386868393
KGM TORRES,BEV,3,41990.0,48990.0,45323.333333333336,44990.0,0.18418698880351736,0.7236440833216591,0.09216892787482354,0.0,0.18418698880351736
KGM TORRES,ICE,24,28990.0,46090.0,38526.42857142857,39490.0,0.17788587792464391,0.7697050033138669,0.05240911876148911,0.0,0.7697050033138669
KIA EV3,BEV,820,35990.0,48690.0,41610.0,41390.0,0.16801543238919733,0.7583278441705091,0.07365672344029359,0.0,0.16801543238919733
KIA EV6,BEV,251,44990.0,69990.0,54634.444444444445,53990.0,0.29876796714579057,0.5420681303638183,0.1591639024903912,0.0,0.29876796714579057
KIA EV9,BEV,87,61990.0,90980.0,76852.22222222222,76490.0,0.16504096761607492,0.5333159925434604,0.30164303984046476,8.670394936489357e-05,0.16504096761607492
KIA NIRO,PHEV,33,26310.0,45090.0,36729.25806451613,37790.0,0.1689610710983186,0.7767155937015668,0.05432333520011461,0.0,0.05432333520011461
KIA NIRO,BEV,262,34290.0,47590.0,41360.58823529412,41290.0,0.16698620528407762,0.7598082768295534,0.07320551788636895,0.0,0.16698620528407762
KIA NIRO,ICE,51,26310.0,45090.0,36729.25806451613,37790.0,0.1689610710983186,0.7767155937015668,0.05432333520011461,0.0,0.7767155937015668
KIA SPORTAGE,PHEV,136,38990.0,52190.0,45754.444444444445,45920.0,0.18405562776738632,0.7223895423178941,0.09355482991471958,0.0,0.09355482991471958
KIA SPORTAGE,ICE,733,34690.0,48050.0,41511.88888888889,41645.0,0.16646278237973738,0.7532650612235388,0.08027215639672387,0.0,0.7532650612235388
KIA STONIC,ICE,251,22690.0,29880.0,26624.444444444445,26950.0,0.11757201646090534,0.8824279835390947,0.0,0.0,0.8824279835390947
LEAPMOTOR C10,PHEV,110,37600.0,39100.0,38350.0,38350.0,0.1708467556373677,0.7758347394794702,0.05331850488316204,0.0,0.05331850488316204
LEAPMOTOR C10,BEV,109,37600.0,39100.0,38350.0,38350.0,0.1708467556373677,0.7758347394794702,0.05331850488316204,0.0,0.1708467556373677
LEXUS LBX,ICE,150,32990.0,46690.0,41434.444444444445,43940.0,0.18224050968940803,0.7402663481107866,0.07749314219980533,0.0,0.7402663481107866
LEXUS NX,PHEV,54,53700.0,74990.0,66822.66666666667,67290.0,0.2742170699755296,0.46753343055589885,0.25824949946857156,4.9435202807919516e-05,0.25824949946857156
LEXUS NX,ICE,32,53700.0,74990.0,66822.66666666667,67290.0,0.2742170699755296,0.46753343055589885,0.25824949946857156,4.9435202807919516e-05,0.46753343055589885
LEXUS RX,PHEV,41,74100.0,98850.0,83354.54545454546,82800.0,0.15469646271510518,0.4205305927342256,0.4247729445506692,0.00011950286806883365,0.4247729445506692
LEXUS RX,ICE,14,74100.0,98850.0,83354.54545454546,82800.0,0.15469646271510518,0.4205305927342256,0.4247729445506692,0.00011950286806883365,0.4205305927342256
LEXUS RZ,BEV,18,55590.0,73190.0,64990.0,67290.0,0.2742170699755296,0.46753343055589885,0.25824949946857156,4.9435202807919516e-05,0.2742170699755296
LEXUS UX,ICE,34,44250.0,63100.0,53310.0,49400.0,0.24967066336213634,0.6133364592404046,0.13699287739745908,0.0,0.6133364592404046
LOTUS ELETRE,BEV,8,99990.0,160990.0,126990.0,123490.0,0.12801648028251914,0.5679811653914068,0.30400235432607414,0.0,0.12801648028251914
LUCID GRAVITY,BEV,13,99900.0,116900.0,108400.0,108400.0,0.2820469228153689,0.4053043182590955,0.3126487589255355,0.0,0.2820469228153689
LYNK & CO 01,PHEV,17,42995.0,46995.0,44995.0,44995.0,0.18418698880351736,0.7236440833216591,0.09216892787482354,0.0,0.09216892787482354
LYNK & CO 02,BEV,5,35995.0,39995.0,37995.0,37995.0,0.1728037493911189,0.7722850485130136,0.05491120209586751,0.0,0.1728037493911189
LYNK & CO 08,PHEV,13,55995.0,59995.0,57995.0,57995.0,0.26690072674208604,0.5817693207923367,0.1513299524655773,0.0,0.1513299524655773
MASERATI GRECALE,BEV,1,111422.0,111422.0,111422.0,111422.0,0.27640577507598785,0.46219604863221886,0.2613981762917933,0.0,0.27640577507598785
MASERATI GRECALE,ICE,26,83429.0,125353.0,99942.33333333333,91045.0,0.36780130615475953,0.18048683950128636,0.4517118543439541,0.0,0.18048683950128636
MAZDA CX-30,ICE,799,29440.0,42890.0,36371.25,36390.0,0.10313335017215479,0.8616912380521915,0.035175411775653725,0.0,0.8616912380521915
MAZDA CX-60,PHEV,294,48890.0,62850.0,57506.666666666664,59150.0,0.26748758749487556,0.557689679780143,0.1748227327249814,0.0,0.1748227327249814
MAZDA CX-60,ICE,332,50850.0,66300.0,60150.0,62800.0,0.2662866449511401,0.5513210278682591,0.1823923271806008,0.0,0.5513210278682591
MAZDA CX-80,PHEV,85,56250.0,66800.0,63210.0,63100.0,0.2662866449511401,0.5513210278682591,0.1823923271806008,3.619254433586681e-05,0.1823923271806008
MAZDA CX-80,ICE,104,59950.0,70250.0,66810.0,66800.0,0.2795156906350383,0.4725475660983445,0.24793674326661724,4.9419322955275514e-05,0.4725475660983445
MAZDA MX-30,PHEV,54,35990.0,43240.0,40110.0,40490.0,0.1707018576887996,0.7589622804890721,0.07033586182212832,0.0,0.07033586182212832
MERCEDES GLA,PHEV,176,51949.0,64718.0,57338.22222222222,56656.0,0.2715008675534991,0.5639676113360323,0.16453152111046848,0.0,0.16453152111046848
MERCEDES GLA,BEV,827,51610.0,66961.0,58833.09523809524,58560.0,0.2784123941360401,0.5565890985654354,0.16499850729852458,0.0,0.2784123941360401
MERCEDES GLA,ICE,1019,45309.0,87887.0,62201.278322440085,54933.5,0.30951889591126014,0.5356636140848704,0.15481749000386946,0.0,0.5356636140848704
MERCEDES GLB,BEV,456,53514.0,68734.0,60695.619047619046,60333.0,0.26118765611151396,0.5556522439771171,0.18316009991136895,0.0,0.26118765611151396
MERCEDES GLB,ICE,585,47261.0,76190.0,62354.72569444444,57179.5,0.263997537049217,0.5894289032871997,0.14657355966358332,0.0,0.5894289032871997
"MERCEDES GLK, GLC",PHEV,628,68889.0,147685.0,83812.18888888888,77594.0,0.17798036465638148,0.5214586255259467,0.3005610098176718,9.350163627863488e-05,0.3005610098176718
"MERCEDES GLK, GLC",ICE,1714,58715.0,95818.0,72966.73611111111,73106.5,0.11775700934579439,0.601128548756833,0.2811144418973726,7.053429730206313e-05,0.601128548756833
MG ROEWE RX6,PHEV,337,38990.0,41490.0,40240.0,40240.0,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.055681735810761836
MG ROEWE RX6,ICE,351,38990.0,41490.0,40240.0,40240.0,0.17755575422234035,0.7667625099668978,0.055681735810761836,0.0,0.7667625099668978
MG ROEWE S5,BEV,86,37990.0,44990.0,41990.0,42990.0,0.1839128377312572,0.7371498749352142,0.07893728733352863,0.0,0.1839128377312572
MG ROEWE ZS,ICE,531,20990.0,23990.0,22490.0,22490.0,0.0733346345816022,0.9266653654183978,0.0,0.0,0.9266653654183978
MITSUBISHI ASX,ICE,374,23990.0,36790.0,29440.0,28390.0,0.11527968616205668,0.8847203138379434,0.0,0.0,0.8847203138379434
MITSUBISHI OUTLANDER,PHEV,247,49990.0,59490.0,54115.0,53490.0,0.30421342477140484,0.5447449085619285,0.15104166666666666,0.0,0.15104166666666666
NIO EL6,BEV,7,53500.0,74500.0,61750.0,59500.0,0.26382371254575,0.5613163849529971,0.1748599025012529,0.0,0.26382371254575
NISSAN ARIYA,BEV,35,43490.0,63990.0,54240.0,54990.0,0.3083706136381268,0.5369656848801427,0.1546637014817305,0.0,0.3083706136381268
NISSAN QASHQAI,ICE,1014,34290.0,48920.0,41445.555555555555,41280.0,0.16698620528407762,0.7598082768295534,0.07320551788636895,0.0,0.7598082768295534
OPEL FRONTERA,BEV,330,28990.0,34990.0,32556.666666666668,32740.0,0.09482170949134766,0.8981253277399056,0.007052962768746723,0.0,0.09482170949134766
OPEL FRONTERA,ICE,1153,24190.0,30290.0,27918.571428571428,27990.0,0.11054460739382829,0.8894553926061717,0.0,0.0,0.8894553926061717
OPEL GRANDLAND X,BEV,160,46750.0,59990.0,51878.0,50950.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.2743868049400905
OPEL GRANDLAND X,ICE,1358,23700.0,46040.0,33790.62409688013,33332.5,0.10415622807896582,0.8800481010121255,0.01579567090890871,0.0,0.8800481010121255
OPEL MOKKA,BEV,114,36740.0,47300.0,41010.0,38990.0,0.17601665544668013,0.7719849402847383,0.051998404268581544,0.0,0.17601665544668013
OPEL MOKKA,ICE,1322,26890.0,32140.0,29681.666666666668,29515.0,0.10684840548167548,0.8931515945183245,0.0,0.0,0.8931515945183245
PEUGEOT 2008,BEV,162,40550.0,47000.0,43410.0,43150.0,0.18608495405732003,0.7340454638728653,0.07986958206981463,0.0,0.18608495405732003
PEUGEOT 2008,ICE,784,28540.0,40220.0,34657.27272727273,34540.0,0.10646463888784707,0.8631186788183375,0.0304166822938154,0.0,0.8631186788183375
POLESTAR 3,BEV,27,78590.0,92190.0,85456.66666666667,85590.0,0.1864406779661017,0.4211323476379373,0.392426974395961,0.000144248106743599,0.1864406779661017
POLESTAR 4,BEV,203,61900.0,69900.0,65900.0,65900.0,0.2592521618319879,0.4883704218267181,0.25237741634129396,4.7907634081490887e-05,0.2592521618319879
RENAULT ARKANA,ICE,138,33200.0,37250.0,35225.0,35225.0,0.10374203319240234,0.8647188742348709,0.0315390925727267,0.0,0.8647188742348709
RENAULT AUSTRAL,ICE,725,34700.0,39600.0,37000.0,36700.0,0.15461063299074085,0.810834106016481,0.034555260992778135,0.0,0.810834106016481
RENAULT CAPTUR,ICE,496,23490.0,32900.0,27465.0,27100.0,0.11800756827903916,0.8819924317209609,0.0,0.0,0.8819924317209609
RENAULT RAFALE,PHEV,142,43800.0,57800.0,50800.0,50800.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.14404760534524233
RENAULT RAFALE,ICE,77,43800.0,57800.0,50800.0,50800.0,0.2743868049400905,0.5815655897146672,0.14404760534524233,0.0,0.5815655897146672
RENAULT SYMBIOZ,ICE,256,28500.0,30300.0,29400.0,29400.0,0.10646548555465705,0.8935345144453429,0.0,0.0,0.8935345144453429
SEAT ARONA,ICE,1202,22520.0,34145.0,29108.846153846152,29130.0,0.11265387083600724,0.8873461291639928,0.0,0.0,0.8873461291639928
SEAT ATECA,ICE,939,29290.0,43100.0,38726.02272727273,39142.5,0.1769102576858024,0.7709680628793155,0.0521216794348821,0.0,0.7709680628793155
SEAT FORMENTOR,PHEV,503,49290.0,61010.0,54750.0,54350.0,0.29443507588532886,0.5487093008172266,0.15685562329744454,0.0,0.15685562329744454
SEAT FORMENTOR,ICE,1485,41115.0,64200.0,49095.27777777778,48812.5,0.24493651185505597,0.6265093863707106,0.12855410177423338,0.0,0.6265093863707106
SEAT TAVASCAN,BEV,899,53340.0,57910.0,55625.0,55625.0,0.31682723440246335,0.5253141973595528,0.15785856823798386,0.0,0.31682723440246335
SEAT TERRAMAR,PHEV,676,51120.0,57530.0,54325.0,54325.0,0.29443507588532886,0.5487093008172266,0.15685562329744454,0.0,0.15685562329744454
SEAT TERRAMAR,ICE,898,43020.0,56620.0,49580.0,49100.0,0.2515368682225496,0.6157995591541964,0.13266357262325407,0.0,0.6157995591541964
SKODA ELROQ,BEV,1731,33900.0,53050.0,44928.75,45315.0,0.184644513054423,0.7210538205837107,0.09430166636186624,0.0,0.184644513054423
SKODA ENYAQ,BEV,1456,44400.0,60850.0,53310.71428571428,53200.0,0.2919794350873262,0.555115708755026,0.15290485615764773,0.0,0.2919794350873262
SKODA KAMIQ,ICE,1621,25330.0,37260.0,31403.333333333332,31730.0,0.1055610355589334,0.8921265826878608,0.002312381753205802,0.0,0.8921265826878608
SKODA KAROQ,ICE,1943,33930.0,48670.0,41136.38888888889,40885.0,0.1709434006825455,0.7571177213844573,0.07193887793299718,0.0,0.7571177213844573
SMART 1,BEV,143,36990.0,52490.0,44347.142857142855,44490.0,0.1822849529339125,0.7378814302891125,0.079833616776975,0.0,0.1822849529339125
SMART 3,BEV,92,40490.0,53490.0,47390.0,48490.0,0.22861746361746363,0.6491164241164241,0.12226611226611227,0.0,0.22861746361746363
SMART 5,BEV,178,45900.0,60900.0,54233.333333333336,55400.0,0.3175035716175459,0.524260542885867,0.15823588549658713,0.0,0.3175035716175459
SUBARU CROSSTREK,ICE,116,34790.0,40770.0,37925.0,38070.0,0.16789674976656135,0.7787513270827204,0.053351923150718225,0.0,0.7787513270827204
SUZUKI SX4,ICE,206,19790.0,33590.0,27740.579710144928,27590.0,0.11100148956338382,0.8889985104366162,0.0,0.0,0.8889985104366162
SUZUKI VITARA,ICE,648,27500.0,33550.0,30440.0,31000.0,0.10442316461468308,0.8931617435949402,0.002415091790376788,0.0,0.8931617435949402
TESLA MODEL X,BEV,8,83200.0,156900.0,111187.27272727272,113300.0,0.27640577507598785,0.46219604863221886,0.2613981762917933,0.0,0.27640577507598785
TESLA MODEL Y,BEV,678,44990.0,61990.0,52490.0,51490.0,0.3133465029502524,0.5251191075647829,0.16153438948496468,0.0,0.3133465029502524
TOYOTA BZ4,BEV,360,42900.0,55990.0,49481.0,50240.0,0.2732912184850037,0.5798076375846566,0.14690114393033976,0.0,0.2732912184850037
TOYOTA C-HR,PHEV,269,33990.0,49990.0,43036.153846153844,42990.0,0.1839128377312572,0.7371498749352142,0.07893728733352863,0.0,0.07893728733352863
TOYOTA C-HR,ICE,325,33990.0,49990.0,43036.153846153844,42990.0,0.1839128377312572,0.7371498749352142,0.07893728733352863,0.0,0.7371498749352142
TOYOTA RAV 4,PHEV,213,40990.0,64990.0,53805.38461538462,54590.0,0.30671404286864606,0.538733879523,0.15455207760835388,0.0,0.15455207760835388
TOYOTA RAV 4,ICE,141,40990.0,64990.0,53805.38461538462,54590.0,0.30671404286864606,0.538733879523,0.15455207760835388,0.0,0.538733879523
VINFAST VF 6,BEV,4,34990.0,38990.0,36990.0,36990.0,0.16506349085171895,0.79520065144922,0.039735857699060996,0.0,0.16506349085171895
VINFAST VF 8,BEV,1,48490.0,54490.0,51490.0,51490.0,0.3133465029502524,0.5251191075647829,0.16153438948496468,0.0,0.3133465029502524
VOLVO C40,BEV,13,47500.0,65450.0,57921.42857142857,58300.0,0.2717257001647446,0.5742086373264298,0.1540656625088256,0.0,0.2717257001647446
VOLVO EX30,BEV,150,38490.0,57290.0,47856.666666666664,48490.0,0.22861746361746363,0.6491164241164241,0.12226611226611227,0.0,0.22861746361746363
VOLVO EX90,BEV,112,85990.0,109790.0,98347.14285714286,99990.0,0.4215214932126697,0.2791289592760181,0.2993495475113122,0.0,0.4215214932126697
"VW ID.4, ID.5",BEV,1814,40335.0,56455.0,50178.529411764706,51995.0,0.30008190217808606,0.537982135087405,0.16193596273450897,0.0,0.30008190217808606
VW T-CROSS,ICE,2202,24960.0,37285.0,31775.0,32240.0,0.10066500913638679,0.892145702902675,0.007189287960938202,0.0,0.892145702902675
VW T-ROC,ICE,7001,30845.0,44980.0,39741.78571428572,40855.0,0.1709434006825455,0.7571177213844573,0.07193887793299718,0.0,0.7571177213844573
VW TAIGO,ICE,1057,23240.0,37105.0,31560.0,32175.0,0.10066500913638679,0.892145702902675,0.007189287960938202,0.0,0.892145702902675
VW TAYRON,PHEV,618,54165.0,62205.0,59383.0,59915.0,0.2584966746941835,0.5645364507743098,0.17696687453150667,0.0,0.17696687453150667
VW TAYRON,ICE,962,46215.0,60605.0,55218.75,54296.25,0.29875223754869956,0.5420922396546278,0.15915552279667264,0.0,0.5420922396546278
XPENG G6,BEV,182,47600.0,51600.0,49600.0,49600.0,0.2638392954938772,0.601568489999781,0.13459221450634187,0.0,0.2638392954938772
XPENG G9,BEV,88,59600.0,72600.0,65266.666666666664,63600.0,0.2557388098164374,0.545652777227134,0.19860841295642864,3.96463545177021e-05,0.2557388098164374
AUDI Q3,PHEV,45,49300.0,51150.0,50225.0,50225.0,0.2732912184850037,0.5798076375846566,0.14690114393033976,0.0,0.14690114393033976
AUDI Q3,ICE,1249,44600.0,61750.0,50325.0,49975.0,0.26167980145426045,0.5978360256019506,0.14048417294378893,0.0,0.5978360256019506
AUDI Q5,PHEV,262,63400.0,81640.0,75543.33333333333,77535.0,0.17798036465638148,0.5214586255259467,0.3005610098176718,9.350163627863488e-05,0.3005610098176718
AUDI Q5,ICE,1375,52300.0,92080.0,69748.33333333333,69895.0,0.20783296119727235,0.5478848590911833,0.24428217971154426,6.034638826866212e-05,0.5478848590911833
AUDI Q7,PHEV,158,87300.0,97800.0,92033.33333333333,91000.0,0.36780130615475953,0.18048683950128636,0.4517118543439541,0.0,0.4517118543439541
AUDI Q7,ICE,160,80900.0,115520.0,95418.33333333333,86360.0,0.20304428679661135,0.406432949927681,0.3905227632757077,0.00013775053378331842,0.406432949927681
AUDI Q8,PHEV,211,94700.0,105000.0,99850.0,99850.0,0.4215214932126697,0.2791289592760181,0.2993495475113122,0.0,0.2993495475113122
AUDI Q8,ICE,326,88400.0,158200.0,107588.88888888888,91500.0,0.36780130615475953,0.18048683950128636,0.4517118543439541,0.0,0.18048683950128636
BMW X3,PHEV,919,66400.0,73230.0,69743.33333333333,69600.0,0.20783296119727235,0.5478848590911833,0.24428217971154426,6.034638826866212e-05,0.24428217971154426
BMW X3,BEV,2,68900.0,75400.0,72333.33333333333,72700.0,0.11775700934579439,0.601128548756833,0.2811144418973726,7.053429730206313e-05,0.11775700934579439
BMW X3,ICE,1208,59800.0,84500.0,69496.25,67815.0,0.25723143142630217,0.4846147933693731,0.25815377520432475,5.1241321001255416e-05,0.4846147933693731
BMW X4,ICE,231,60500.0,108500.0,74013.33333333334,70400.0,0.19475460122699387,0.5573006134969325,0.2479447852760736,6.134969325153375e-05,0.5573006134969325
BMW X5,PHEV,465,97300.0,102850.0,100383.33333333333,101000.0,0.4195516458569807,0.2800794551645857,0.3003688989784336,0.0,0.3003688989784336
BMW X5,ICE,820,89900.0,167400.0,106621.66666666666,98912.5,0.36331505179768436,0.2683729433272395,0.36831200487507615,0.0,0.2683729433272395
BMW X6,ICE,252,97500.0,170800.0,113506.25,107775.0,0.27765690376569035,0.3989958158995816,0.32334728033472804,0.0,0.3989958158995816
BMW X7,ICE,212,105900.0,137100.0,114460.41666666666,112637.5,0.27640577507598785,0.46219604863221886,0.2613981762917933,0.0,0.46219604863221886
HYUNDAI SANTA FE,PHEV,106,59750.0,68150.0,64316.666666666664,64150.0,0.2589509577775549,0.5357135693511182,0.20533547287132684,4.0116337378397355e-05,0.20533547287132684
HYUNDAI SANTA FE,ICE,71,59750.0,68150.0,64316.666666666664,64150.0,0.2589509577775549,0.5357135693511182,0.20533547287132684,4.0116337378397355e-05,0.5357135693511182
INEOS GRENADIER,ICE,10,71140.0,150685.0,85269.5,81890.0,0.15460408455750627,0.42027946972411323,0.42511644571838053,0.00011943150603129105,0.42027946972411323
JEEP COMPASS,PHEV,117,50200.0,54700.0,52866.666666666664,53700.0,0.30108863086223187,0.542904482673812,0.15600688646395608,0.0,0.15600688646395608
JEEP COMPASS,ICE,203,39900.0,44400.0,42525.0,42900.0,0.18255734624719,0.7397134644850302,0.07772918926777986,0.0,0.7397134644850302
JEEP GRAND CHEROKEE,PHEV,18,99900.0,99900.0,99900.0,99900.0,0.4215214932126697,0.2791289592760181,0.2993495475113122,0.0,0.2993495475113122
JEEP RENEGADE,PHEV,7,45700.0,45700.0,45700.0,45700.0,0.18274451468947564,0.7241141157095043,0.09314136960102003,0.0,0.09314136960102003
JEEP RENEGADE,ICE,29,31100.0,35100.0,33475.0,33850.0,0.10505042921140226,0.879170107865956,0.01577946292264184,0.0,0.879170107865956
JEEP WRANGLER,PHEV,5,81500.0,83500.0,82500.0,82500.0,0.15444729463699816,0.419853248225258,0.4256994571377438,0.00011931038596909861,0.4256994571377438
JEEP WRANGLER,ICE,28,81500.0,83500.0,82500.0,82500.0,0.15444729463699816,0.419853248225258,0.4256994571377438,0.00011931038596909861,0.419853248225258
KGM REXTON,ICE,29,47490.0,55890.0,52850.0,53390.0,0.30421342477140484,0.5447449085619285,0.15104166666666666,0.0,0.5447449085619285
KIA SORENTO,PHEV,62,53690.0,69130.0,62598.75,63385.0,0.2555159437512379,0.5451772628243217,0.1993067934244405,3.961180431768667e-05,0.1993067934244405
KIA SORENTO,ICE,105,55190.0,65180.0,61851.666666666664,62685.0,0.2777597344015012,0.5517303597849229,0.17050990581357583,0.0,0.5517303597849229
LAMBORGHINI URUS,PHEV,55,300000.0,300000.0,300000.0,300000.0,0.0,0.0,1.0,0.0,1.0
LAMBORGHINI URUS,ICE,11,232690.0,265200.0,248945.0,248945.0,0.0,0.581081081081081,0.4189189189189189,0.0,0.581081081081081
LAND ROVER DEFENDER,PHEV,17,82200.0,121200.0,98400.0,95100.0,0.3747417041448888,0.25233985656983104,0.3729184392852802,0.0,0.3729184392852802
LAND ROVER DEFENDER,ICE,313,67500.0,200700.0,121646.29629629629,117700.0,0.06623869273416982,0.5071491100087541,0.42661219725707616,0.0,0.5071491100087541
LAND ROVER DISCOVERY,ICE,15,54200.0,113100.0,80707.69230769231,83200.0,0.1646601694375438,0.4483088094783107,0.3870310210841455,0.00012739664946811899,0.4483088094783107
LAND ROVER DISCOVERY SPORT,PHEV,27,62300.0,76600.0,69433.33333333333,69400.0,0.19544340302811825,0.52366258111031,0.28089401586157176,5.767844268204759e-05,0.28089401586157176
LAND ROVER DISCOVERY SPORT,ICE,17,54200.0,71600.0,61760.0,61300.0,0.28024828119779854,0.5417523869810624,0.17799933182113906,0.0,0.5417523869810624
LAND ROVER RANGE ROVER,PHEV,20,61500.0,225500.0,131557.8947368421,123500.0,0.12801648028251914,0.5679811653914068,0.30400235432607414,0.0,0.30400235432607414
LAND ROVER RANGE ROVER,ICE,101,50500.0,285500.0,147236.35294117648,144850.0,0.288135593220339,0.5259533898305084,0.18591101694915255,0.0,0.5259533898305084
LAND ROVER RANGE ROVER EVOQUE,PHEV,114,61500.0,75600.0,68900.0,69600.0,0.20783296119727235,0.5478848590911833,0.24428217971154426,6.034638826866212e-05,0.24428217971154426
LAND ROVER RANGE ROVER EVOQUE,ICE,80,50500.0,73900.0,58710.0,58550.0,0.2784123941360401,0.5565890985654354,0.16499850729852458,0.0,0.5565890985654354
LAND ROVER RANGE ROVER SPORT,PHEV,81,104400.0,145500.0,119820.0,114600.0,0.2531185031185031,0.4539154539154539,0.29296604296604295,0.0,0.29296604296604295
